id,notebook,name,score,price,diff price,ram,screen,graphic card,hard drive,link,21/10/21,25/10/21,26/10/21,28/10/21,29/10/21,02/11/21,03/11/21
123085,ASUS TUF Dash F15 FX516 (i7-11370H / 8GB / 512GB SSD / RTX 3050 4GB / W10H),Intel Core i7-11370H,13150,1071418,21428,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce RTX 3050 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/123085-asus-tuf-dash-f15-fx516-i7-11370h-8gb-512gb-ssd-rtx-3050-4gb-w10h,1099990,1099990,1099990,1049990,1049990,1049990,1049990
122660,Lenovo IdeaPad 5 Pro 16IHU6 (i7-11370H / 16GB / 1TB SSD / GeForce MX450 2GB),Intel Core i7-11370H,13150,1055704,55714,16 GB DDR4 (3200 MHz),"LED 16.0"" (1920x1080) / 60 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce MX450 (2 GB)",SSD 1TB,https://www.solotodo.cl/products/122660-lenovo-ideapad-5-pro-16ihu6-i7-11370h-16gb-1tb-ssd-geforce-mx450-2gb,1129990,1129990,1129990,999990,999990,999990,999990
114790,Dell Vostro 5410 [NR85V],Intel Core i7-11370H,13150,1097240,-250,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/114790-dell-vostro-5410-nr85v,,1102490,1091490,,,1097490,1097490
119492,Lenovo IdeaPad Gaming 3 15IHU6 [82K10003US],Intel Core i7-11370H,13150,1199990,0,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce RTX 3050 Ti (4 GB)","HDD 1TB (5400rpm)
SSD 256GB",https://www.solotodo.cl/products/119492-lenovo-ideapad-gaming-3-15ihu6-82k10003us,1199990,1199990,1199990,1199990,1199990,1199990,1199990
104267,ASUS TUF Dash F15 FX516PM-211.TF15 [90NR05X1-M03100],Intel Core i7-11370H,13150,1499990,,16 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/104267-asus-tuf-dash-f15-fx516pm-211tf15-90nr05x1-m03100,1499990,,,,,,
122449,Dell Vostro 5410 (i7-11370H / 16GB / 512GB SSD),Intel Core i7-11370H,13150,1000000,0,16 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/122449-dell-vostro-5410-i7-11370h-16gb-512gb-ssd,1000000,1000000,1000000,1000000,1000000,1000000,1000000
119108,ASUS TUF Dash F15 FX516PC-HN021T [90NR05U1-M00580],Intel Core i7-11370H,13150,1230490,30500,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce RTX 3050 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/119108-asus-tuf-dash-f15-fx516pc-hn021t-90nr05u1-m00580,,,,,,1260990,1199990
93170,Lenovo ThinkPad P15 Gen 1 [20SUS00B00],Intel Core i7-10850H,13119,2207910,77920,16 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA Quadro T1000 (4 GB)",SSD 1TB,https://www.solotodo.cl/products/93170-lenovo-thinkpad-p15-gen-1-20sus00b00,2235433,2239990,2239990,2239990,2239990,2129990,2129990
122448,Lenovo ThinkPad T15g Gen 1 (64GB / 2 TB SSD) [20USS00R00],Intel Core i7-10850H,13119,1907142,107142,64 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2070 Super Max-Q (8 GB)",SSD 2TB,https://www.solotodo.cl/products/122448-lenovo-thinkpad-t15g-gen-1-64gb-2-tb-ssd-20uss00r00,1950000,1950000,1950000,1950000,1950000,1800000,1800000
120095,Dell Latitude 5411 (i7-10850H / 16GB / 512GB SSD),Intel Core i7-10850H,13119,930000,0,16 GB DDR4 (2933 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel UHD Graphics 630 (Integrada),SSD 512GB,https://www.solotodo.cl/products/120095-dell-latitude-5411-i7-10850h-16gb-512gb-ssd,930000,930000,930000,930000,930000,930000,930000
93124,Lenovo ThinkPad T15g Gen 1 [20USS00R00],Intel Core i7-10850H,13119,2929640,,16 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2070 Super Max-Q (8 GB)",SSD 1TB,https://www.solotodo.cl/products/93124-lenovo-thinkpad-t15g-gen-1-20uss00r00,2921436,2931285,2912490,2953349,,,
108406,Lenovo ThinkPad P15 Gen 1 [20SUS68V00],Intel Core i7-10850H,13119,2407283,35843,32 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA Quadro T2000 (4 GB)",SSD 1TB,https://www.solotodo.cl/products/108406-lenovo-thinkpad-p15-gen-1-20sus68v00,,2641901,2358990,2347940,2351940,2371490,2371440
119783,HP EliteBook 845 G7 [1M9X5LT],AMD Ryzen 5 PRO 4650U,13103,1144285,4285,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 256GB,https://www.solotodo.cl/products/119783-hp-elitebook-845-g7-1m9x5lt,1150000,1150000,1150000,1140000,1140000,1140000,1140000
119902,Lenovo ThinkPad T14 [20UES5P400],AMD Ryzen 5 PRO 4650U,13103,982847,62857,16 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) táctil / 60 Hz",AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada),SSD 512GB,https://www.solotodo.cl/products/119902-lenovo-thinkpad-t14-20ues5p400,919990,1029990,1029990,1029990,1029990,919990,919990
120919,MSI GF65 Thin 10SDR (16GB) [GF65458],Intel Core i7-10750H,12741,1199000,,16 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)",SSD 512GB,https://www.solotodo.cl/products/120919-msi-gf65-thin-10sdr-16gb-gf65458,,1199000,,,,,
84457,Lenovo Legion 5 15IMH05H [81Y6003LCL],Intel Core i7-10750H,12741,1128561,28571,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)","HDD 1TB (5400rpm)
SSD 128GB",https://www.solotodo.cl/products/84457-lenovo-legion-5-15imh05h-81y6003lcl,1149990,1149990,1149990,1149990,1099990,1099990,1099990
120346,Dell G3 15 3500 (i7-10750H / 16GB / 1TB SSD / RTX 2060 6GB / 144Hz / 51Wh),Intel Core i7-10750H,12741,1071418,21428,16 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2060 (6 GB)",SSD 1TB,https://www.solotodo.cl/products/120346-dell-g3-15-3500-i7-10750h-16gb-1tb-ssd-rtx-2060-6gb-144hz-51wh,1099990,1099990,1099990,1049990,1049990,1049990,1049990
121519,ASUS ROG Strix G15 G512LI-RS73 [90NR0381-M01650],Intel Core i7-10750H,12741,1199990,,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 Ti (4 GB)",SSD 512GB,https://www.solotodo.cl/products/121519-asus-rog-strix-g15-g512li-rs73-90nr0381-m01650,,,,1199990,,,
86570,Lenovo Yoga Slim 7 15IMH05 [82AB0033CL],Intel Core i7-10750H,12741,1199990,0,16 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/86570-lenovo-yoga-slim-7-15imh05-82ab0033cl,,,1199990,,1199990,1199990,1199990
120349,Dell Inspiron G5 15 5500 (i7-10750H / 16GB / 512GB SSD / GTX 1660 Ti 6GB / W10H),Intel Core i7-10750H,12741,1042847,42857,16 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)",SSD 512GB,https://www.solotodo.cl/products/120349-dell-inspiron-g5-15-5500-i7-10750h-16gb-512gb-ssd-gtx-1660-ti-6gb-w10h,1099990,1099990,1099990,999990,999990,999990,999990
98570,MSI GF65 Thin 10SDR [GF65458],Intel Core i7-10750H,12741,999990,,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)",SSD 512GB,https://www.solotodo.cl/products/98570-msi-gf65-thin-10sdr-gf65458,999990,,,,,,
104593,Acer Aspire Nitro 5 AN515-55-73U7-1 [NH.QB2AL.004.1],Intel Core i7-10750H,12741,1199990,0,16 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/104593-acer-aspire-nitro-5-an515-55-73u7-1-nhqb2al0041,,,,,,1199990,1199990
90230,HP Pavilion Gaming 16-A0004LA [190G0LA],Intel Core i7-10750H,12741,995704,-4286,12 GB DDR4 (2933 MHz),"LED 16.1"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2060 Max-Q (6 GB)",SSD 512GB,https://www.solotodo.cl/products/90230-hp-pavilion-gaming-16-a0004la-190g0la,1049990,979990,979990,979990,979990,999990,999990
119646,Dell Inspiron G5 15 5500 (i7-10750H / 16GB / 512GB SSD / RTX 2060 6GB / W10H),Intel Core i7-10750H,12741,1059990,,16 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/119646-dell-inspiron-g5-15-5500-i7-10750h-16gb-512gb-ssd-rtx-2060-6gb-w10h,1099990,1099990,1099990,999990,999990,,
121521,MSI GF63 Thin 10UC [10UC-439],Intel Core i7-10750H,12741,1149990,0,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3050 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/121521-msi-gf63-thin-10uc-10uc-439,1149990,1149990,1149990,1149990,1149990,1149990,1149990
84430,HP Pavilion Gaming 15-DK1022LA [2B122LA],Intel Core i7-10750H,12741,1057132,-42858,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)","Intel Optane 16GB
SSD 256GB",https://www.solotodo.cl/products/84430-hp-pavilion-gaming-15-dk1022la-2b122la,999990,999990,999990,1099990,1099990,1099990,1099990
86142,Lenovo IdeaPad Gaming 3i 15IMH05 [81Y4002SCL],Intel Core i7-10750H,12741,909990,30000,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)","HDD 1TB (5400rpm)
SSD 128GB",https://www.solotodo.cl/products/86142-lenovo-ideapad-gaming-3i-15imh05-81y4002scl,949990,949990,949990,879990,879990,879990,879990
91377,Lenovo Legion 5 15IMH05 [82AU00BTUS],Intel Core i7-10750H,12741,907132,-42858,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)",SSD 512GB,https://www.solotodo.cl/products/91377-lenovo-legion-5-15imh05-82au00btus,899990,899990,899990,899990,899990,899990,949990
120347,Dell G3 15 3500 (i7-10750H / 16GB / 512GB SSD / GTX 1660 Ti 6GB / 144Hz),Intel Core i7-10750H,12741,1099990,0,16 GB DDR4 (2400 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)",SSD 512GB,https://www.solotodo.cl/products/120347-dell-g3-15-3500-i7-10750h-16gb-512gb-ssd-gtx-1660-ti-6gb-144hz,1099990,1099990,1099990,1099990,1099990,1099990,1099990
121980,HP Pavilion Gaming 15-DK1027LA [2B130LA],Intel Core i7-10750H,12741,889990,0,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)","HDD 1TB (5400rpm)
SSD 256GB",https://www.solotodo.cl/products/121980-hp-pavilion-gaming-15-dk1027la-2b130la,889990,889990,889990,889990,889990,889990,889990
114352,ASUS StudioBook ProArt Pro 17 (E-2276M / 32GB / 1TB SSD / RTX 3000 Max-Q 6GB / W10P),Intel Xeon E-2276M,12330,3461261,-10675,32 GB DDR4 (2666 MHz),"LED 17.3"" (1920x1080) / 60 Hz","Intel UHD Graphics P630 (Integrada)
NVIDIA Quadro RTX 3000 Max-Q (6 GB)",SSD 1TB,https://www.solotodo.cl/products/114352-asus-studiobook-proart-pro-17-e-2276m-32gb-1tb-ssd-rtx-3000-max-q-6gb-w10p,3468298,,,3439750,3445828,3480496,3471936
124166,Dell G15 Gaming 5510 [CPRJK],Intel Core i5-10500H,12254,989650,-3040,8 GB DDR4 (2933 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 (4 GB)",SSD 256GB,https://www.solotodo.cl/products/124166-dell-g15-gaming-5510-cprjk,,,,,,986610,992690
102536,Gigabyte G5 [KC-5LA2130SH],Intel Core i5-10500H,12254,1399990,0,16 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 240 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/102536-gigabyte-g5-kc-5la2130sh,1399990,1399990,1399990,1399990,1399990,1399990,1399990
119903,Gigabyte G5 [KC-5US1130SH],Intel Core i5-10500H,12254,1199000,0,16 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/119903-gigabyte-g5-kc-5us1130sh,1199000,1199000,1199000,1199000,1199000,1199000,1199000
112768,MSI GF65 Thin 10UE (i5-10500H / 8GB / 512GB SSD / RTX 3060 / 144Hz),Intel Core i5-10500H,12254,1198000,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/112768-msi-gf65-thin-10ue-i5-10500h-8gb-512gb-ssd-rtx-3060-144hz,1198000,1198000,1198000,1198000,1198000,1198000,1198000
117898,MSI GF63 Thin 10SC [10SC-405CL],Intel Core i5-10500H,12254,847132,-32858,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1650 Max-Q (4 GB)",SSD 512GB,https://www.solotodo.cl/products/117898-msi-gf63-thin-10sc-10sc-405cl,629990,899990,879990,879990,879990,879990,879990
120451,Dell G15 Gaming 5510 (i5-10500H / 8GB / 512GB SSD / RTX 3050 Ti 4GB / 120Hz / FreeDOS),Intel Core i5-10500H,12254,1109000,0,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 120 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3050 Ti (4 GB)",SSD 512GB,https://www.solotodo.cl/products/120451-dell-g15-gaming-5510-i5-10500h-8gb-512gb-ssd-rtx-3050-ti-4gb-120hz-freedos,1109000,1109000,1109000,1109000,1109000,1109000,1109000
120918,MSI GF65 Thin 10UE [10UE-274],Intel Core i5-10500H,12254,1181000,-9000,16 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 3060 (6 GB)",SSD 512GB,https://www.solotodo.cl/products/120918-msi-gf65-thin-10ue-10ue-274,1169000,1169000,1169000,1190000,1190000,1190000,1190000
122450,ASUS Zenbook 13 UX325EA (i7-1165G7 / 16GB / 1TB SSD),Intel Core i7-1165G7,11752,900000,,16 GB LPDDR4X (4267 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 1TB,https://www.solotodo.cl/products/122450-asus-zenbook-13-ux325ea-i7-1165g7-16gb-1tb-ssd,900000,,,,900000,,
114327,Lenovo IdeaPad 3 14ITL6 [82H700D5CL],Intel Core i7-1165G7,11752,721418,-8572,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/114327-lenovo-ideapad-3-14itl6-82h700d5cl,719990,719990,719990,719990,719990,719990,729990
102828,ASUS VivoBook X413EA-EB566T [90NB0RL8-M08720],Intel Core i7-1165G7,11752,854990,0,8 GB DDR4 (2400 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),"Intel Optane 32GB
SSD 512GB",https://www.solotodo.cl/products/102828-asus-vivobook-x413ea-eb566t-90nb0rl8-m08720,,,,,,854990,854990
104556,Dell Inspiron 15 5502 [2M2X7 / I5502_i785122GSW10s_521],Intel Core i7-1165G7,11752,921490,,8 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 60 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
NVIDIA GeForce MX330 (2 GB)",SSD 512GB,https://www.solotodo.cl/products/104556-dell-inspiron-15-5502-2m2x7-i5502_i785122gsw10s_521,,,,,921490,,
123789,Lenovo IdeaPad 5 15ITL05 [82FG00Q4US],Intel Core i7-1165G7,11752,729990,0,12 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) táctil / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/123789-lenovo-ideapad-5-15itl05-82fg00q4us,,,,729990,729990,729990,729990
119097,ASUS VivoBook X415EA-EB742T,Intel Core i7-1165G7,11752,717132,17142,8 GB DDR4 (2133 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),"Intel Optane 32GB
SSD 512GB",https://www.solotodo.cl/products/119097-asus-vivobook-x415ea-eb742t,729990,729990,729990,729990,699990,699990,699990
93984,Dell Inspiron 14 5406 (i7-1165G7 / 8GB / 512GB SSD / W10H),Intel Core i7-1165G7,11752,709990,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) táctil / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/93984-dell-inspiron-14-5406-i7-1165g7-8gb-512gb-ssd-w10h,709990,709990,709990,709990,709990,709990,709990
95567,Acer Swift 3 SF313-53-74FL [NX.A4KAL.008],Intel Core i7-1165G7,11752,899990,0,16 GB LPDDR4X (4266 MHz),"LED 13.5"" (2256x1504) / 60 Hz","Intel Iris Xe Graphics G7 96EUs (Integrada)
Intel Iris Xe Graphics G7 96EUs (Integrada)",SSD 512GB,https://www.solotodo.cl/products/95567-acer-swift-3-sf313-53-74fl-nxa4kal008,,899990,899990,899990,899990,899990,899990
115235,ASUS VivoBook X415EA-EB067T [90NB0TT1-M00680],Intel Core i7-1165G7,11752,759990,40000,8 GB DDR4 (2133 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/115235-asus-vivobook-x415ea-eb067t-90nb0tt1-m00680,,799990,799990,719990,,,719990
120832,HP Pavilion 15-EG0067ST [1G7S3UA],Intel Core i7-1165G7,11752,849990,0,12 GB DDR4 (3200 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/120832-hp-pavilion-15-eg0067st-1g7s3ua,849990,849990,849990,849990,849990,849990,849990
116504,Dell Inspiron 13 3501 (i7-1165G7 / 8GB / 256GB SSD),Intel Core i7-1165G7,11752,699990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/116504-dell-inspiron-13-3501-i7-1165g7-8gb-256gb-ssd,699990,699990,699990,699990,699990,699990,699990
110003,ASUS VivoBook X415EA-EK098T,Intel Core i7-1165G7,11752,899990,0,8 GB DDR4 (2133 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/110003-asus-vivobook-x415ea-ek098t,899990,,,,,899990,899990
116490,HP Pavilion 13-BB0027NR [20V31UA],Intel Core i7-1165G7,11752,849990,,16 GB DDR4 (3200 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/116490-hp-pavilion-13-bb0027nr-20v31ua,849990,849990,849990,,,,
115234,Dell Vostro 3500 (i7-1165G7 / 8GB / 512GB SSD / W10P),Intel Core i7-1165G7,11752,769990,0,8 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/115234-dell-vostro-3500-i7-1165g7-8gb-512gb-ssd-w10p,769990,769990,769990,769990,769990,769990,769990
93473,Dell Vostro 5402 [DPRNN],Intel Core i7-1165G7,11752,749990,0,8 GB DDR4 (3200 MHz),"LED 14.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/93473-dell-vostro-5402-dprnn,749990,749990,749990,749990,749990,749990,749990
109637,HP Pavilion 13-BB0004LA [310D8LA],Intel Core i7-1165G7,11752,729990,,8 GB DDR4 (3200 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/109637-hp-pavilion-13-bb0004la-310d8la,729990,729990,729990,729990,,,
109342,ASUS Zenbook 13 UX325EA-KG325T,Intel Core i7-1165G7,11752,899990,0,16 GB LPDDR4X (3200 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/109342-asus-zenbook-13-ux325ea-kg325t,,,,,,,899990
106208,HP Envy 13-BA1124LA [2K6V7LA],Intel Core i7-1165G7,11752,864282,-35708,8 GB DDR4 (2666 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),"Intel Optane 32GB
SSD 512GB",https://www.solotodo.cl/products/106208-hp-envy-13-ba1124la-2k6v7la,850000,850000,850000,850000,850000,899990,899990
95568,Lenovo Yoga 9 14ITL5 [82BG0055CL],Intel Core i7-1185G7,11411,1364282,-535708,16 GB LPDDR4X (3200 MHz),"LED 14.0"" (3840x2160) táctil / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 1TB,https://www.solotodo.cl/products/95568-lenovo-yoga-9-14itl5-82bg0055cl,1150000,1150000,1150000,1150000,1150000,1899990,1899990
114229,Dell Latitude 15 9520 [L952i7TGs16512W10P],Intel Core i7-1185G7,11411,2112854,-27136,16 GB LPDDR4X (4266 MHz),"LED 15.0"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 512GB,https://www.solotodo.cl/products/114229-dell-latitude-15-9520-l952i7tgs16512w10p,2110000,2110000,2110000,2090000,2090000,2139990,2139990
122279,Dell XPS 9310 (i7-1185G7 / 16GB / 1TB SSD / W10P),Intel Core i7-1185G7,11411,2445704,65714,16 GB LPDDR4X (3733 MHz),"LED 13.4"" (1920x1200) táctil / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 1TB,https://www.solotodo.cl/products/122279-dell-xps-9310-i7-1185g7-16gb-1tb-ssd-w10p,2419990,2589990,2589990,2379990,2379990,2379990,2379990
124139,Dell Latitude 5320 (i7-1185G7 / 16GB / 256GB SSD / W10P),Intel Core i7-1185G7,11411,920000,0,16 GB DDR4 (3200 MHz),"LED 13.3"" (1920x1080) / 60 Hz",Intel Iris Xe Graphics G7 96EUs (Integrada),SSD 256GB,https://www.solotodo.cl/products/124139-dell-latitude-5320-i7-1185g7-16gb-256gb-ssd-w10p,,,,,,920000,920000
68195,ASUS Zenbook Pro 15 UX581GV-H2002T [90NB0NG1-M01670],Intel Core i7-9750H,11404,2199990,0,16 GB DDR4 (2666 MHz),"LED 15.6"" (3840x2160) / 60 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2060 (6 GB)",SSD 1TB,https://www.solotodo.cl/products/68195-asus-zenbook-pro-15-ux581gv-h2002t-90nb0ng1-m01670,2199990,2199990,2199990,2199990,2199990,2199990,2199990
74001,Apple MacBook Pro 16 (Late 2019 / i7-9750H / 512 GB / Space Gray) [MVVJ2CI/A],Intel Core i7-9750H,11404,2099990,0,16 GB DDR4 (2666 MHz),"LED 16.0"" (3072x1920) / 60 Hz","Intel UHD Graphics 630 (Integrada)
AMD Radeon Pro 5300M (4 GB)",SSD 512GB,https://www.solotodo.cl/products/74001-apple-macbook-pro-16-late-2019-i7-9750h-512-gb-space-gray-mvvj2cia,2099990,2099990,2099990,2099990,2099990,2099990,2099990
82663,XPG Xenia [15260004],Intel Core i7-9750H,11404,1899990,0,32 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2070 Max-Q (8 GB)",SSD 1TB,https://www.solotodo.cl/products/82663-xpg-xenia-15260004,1899990,1899990,1899990,1899990,1899990,1899990,1899990
101376,MSI GE63 Raider 9SE RGB Edition [RGB 9SE 882],Intel Core i7-9750H,11404,1571418,-328572,32 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce RTX 2060 (6 GB)","HDD 1TB (7200rpm)
SSD 512GB",https://www.solotodo.cl/products/101376-msi-ge63-raider-9se-rgb-edition-rgb-9se-882,1439990,1439990,1439990,1439990,1439990,1899990,1899990
82662,XPG Xenia [15260003],Intel Core i7-9750H,11404,1780847,-119143,32 GB DDR4 (2666 MHz),"LED 15.6"" (1920x1080) / 144 Hz","Intel UHD Graphics 630 (Integrada)
NVIDIA GeForce GTX 1660 Ti (6 GB)",SSD 1TB,https://www.solotodo.cl/products/82662-xpg-xenia-15260003,1482990,1899990,1482990,1899990,1899990,1899990,1899990
